Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:02,013037,8019DA790,013037,8019DA790,911.92,US Dollar,911.92,US Dollar,Reinvestment,0
2022/09/01 00:15,011405,8019DABA0,011405,8019DABA0,6.42,US Dollar,6.42,US Dollar,Reinvestment,0
2022/09/01 00:26,001,8019DB000,001,8019DB000,7.55,US Dollar,7.55,US Dollar,Reinvestment,0
2022/09/01 00:03,001241,8019BF620,001241,8019BF620,19255.11,US Dollar,19255.11,US Dollar,Reinvestment,0
2022/09/01 00:08,032814,8019BF760,00220,8019D8DE0,6759.88,US Dollar,6759.88,US Dollar,ACH,0
2022/09/01 00:19,011813,8019D7790,011813,8019D7790,3776.81,US Dollar,3776.81,US Dollar,Reinvestment,0
2022/09/01 00:14,011474,8019D8790,011474,8019D8790,19210.03,US Dollar,19210.03,US Dollar,Reinvestment,0
2022/09/01 00:03,00220,8019D8DE0,00220,8019D8DE0,22304.40,US Dollar,22304.40,US Dollar,Reinvestment,0
2022/09/01 00:00,033133,8019D95E0,002952,8019BF710,468.95,US Dollar,468.95,US Dollar,Cheque,0
2022/09/01 00:18,011107,8019D97C0,011107,8019D97C0,9448.18,US Dollar,9448.18,US Dollar,Reinvestment,0
2022/09/01 00:03,00513,8019D9CB0,00513,8019D9CB0,7234.05,US Dollar,7234.05,US Dollar,Reinvestment,0
2022/09/01 00:02,011157,8019DB290,011157,8019DB290,352.04,US Dollar,352.04,US Dollar,Reinvestment,0
2022/09/01 00:08,012,8012AFA10,002991,8019D8560,37625.93,US Dollar,37625.93,US Dollar,Cheque,0
2022/09/01 00:11,012,8012AFA10,002991,8019D8560,23311.45,US Dollar,23311.45,US Dollar,Credit Card,0
2022/09/01 00:18,002952,8019BF710,002952,8019BF710,17.80,US Dollar,17.80,US Dollar,Reinvestment,0
2022/09/01 00:23,013327,8019BFA30,013327,8019BFA30,14.29,US Dollar,14.29,US Dollar,Reinvestment,0
2022/09/01 00:22,011813,8019D7790,011813,8019D7790,17.02,US Dollar,17.02,US Dollar,Reinvestment,0
2022/09/01 00:00,013327,8019D9BC0,013327,8019D9BC0,23.20,US Dollar,23.20,US Dollar,Reinvestment,0
2022/09/01 00:28,014099,8019DB1F0,014099,8019DB1F0,5.23,US Dollar,5.23,US Dollar,Reinvestment,0
2022/09/01 00:23,011318,8019DBFA0,011318,8019DBFA0,21.59,US Dollar,21.59,US Dollar,Reinvestment,0
2022/09/01 00:12,004242,8019E1A50,004242,8019E1A50,2545.65,US Dollar,2545.65,US Dollar,Reinvestment,0
2022/09/01 00:05,011318,8019E1A00,011318,8019E1A00,12.66,US Dollar,12.66,US Dollar,Reinvestment,0
2022/09/01 00:16,01420,8019BEF80,01420,8019BEF80,176798.16,US Dollar,176798.16,US Dollar,Reinvestment,0
2022/09/01 00:26,002385,8019E2380,002385,8019E2380,533.56,US Dollar,533.56,US Dollar,Reinvestment,0
2022/09/01 00:04,013145,8019E24C0,013145,8019E24C0,5170.91,US Dollar,5170.91,US Dollar,Reinvestment,0
2022/09/01 00:22,013145,8019E24C0,013145,8019E24C0,24.13,US Dollar,24.13,US Dollar,Reinvestment,0
2022/09/01 00:07,00908,8019E2560,00908,8019E2560,13.67,US Dollar,13.67,US Dollar,Reinvestment,0
2022/09/01 00:03,002627,8019B9190,002627,8019B9190,3165514.98,US Dollar,3165514.98,US Dollar,Reinvestment,0
2022/09/01 00:08,001457,8019BCD10,001457,8019BCD10,94.69,US Dollar,94.69,US Dollar,Reinvestment,0
2022/09/01 00:28,032094,8019BCF90,032094,8019BCF90,1890.17,US Dollar,1890.17,US Dollar,Reinvestment,0
2022/09/01 00:20,002627,8019B9190,004242,8019BD9A0,223169010.00,US Dollar,223169010.00,US Dollar,Cheque,0
2022/09/01 00:26,03628,8019BDB00,002627,8019B9190,10034.27,US Dollar,10034.27,US Dollar,ACH,0
2022/09/01 00:21,00795,8019E2AB0,00795,8019E2AB0,3019.70,US Dollar,3019.70,US Dollar,Reinvestment,0
2022/09/01 00:16,004242,8019BD9A0,0031653,80C2085A0,177.82,US Dollar,177.82,US Dollar,Credit Card,0
2022/09/01 00:19,00220,8019BDBF0,003144,80E0C6470,22.13,US Dollar,22.13,US Dollar,Credit Card,0
2022/09/01 00:03,001124,8019E44B0,001124,8019E44B0,19659.41,US Dollar,19659.41,US Dollar,Reinvestment,0
2022/09/01 00:11,001457,8019E4BB0,001457,8019E4BB0,678.65,US Dollar,678.65,US Dollar,Reinvestment,0
2022/09/01 00:04,01729,8019E6490,01729,8019E6490,242389.75,US Dollar,242389.75,US Dollar,Reinvestment,0
2022/09/01 00:00,014077,8019E64E0,014077,8019E64E0,5228.55,US Dollar,5228.55,US Dollar,Reinvestment,0
2022/09/01 00:03,031538,8019E6910,031538,8019E6910,18177.68,US Dollar,18177.68,US Dollar,Reinvestment,0
2022/09/01 00:03,001047,8019E6A00,001047,8019E6A00,1417.34,US Dollar,1417.34,US Dollar,Reinvestment,0
2022/09/01 00:00,014077,8019E64E0,014077,8019E64E0,11.60,US Dollar,11.60,US Dollar,Reinvestment,0
2022/09/01 00:24,023402,8019E5B30,023402,8019E5B30,146.89,US Dollar,146.89,US Dollar,Reinvestment,0
2022/09/01 00:10,032315,8019E60D0,032315,8019E60D0,1043.18,US Dollar,1043.18,US Dollar,Reinvestment,0
2022/09/01 00:20,003229,8019E73F0,003229,8019E73F0,747856.05,US Dollar,747856.05,US Dollar,Reinvestment,0
2022/09/01 00:01,002454,8019E7780,002454,8019E7780,395.99,US Dollar,395.99,US Dollar,Reinvestment,0
2022/09/01 00:14,002454,8019E7780,002454,8019E7780,20.65,US Dollar,20.65,US Dollar,Reinvestment,0
2022/09/01 00:10,001,8019E8080,001,8019E8080,17.69,US Dollar,17.69,US Dollar,Reinvestment,0
2022/09/01 00:23,001124,8019E7E70,001124,8019E7E70,466680.63,US Dollar,466680.63,US Dollar,Reinvestment,0
2022/09/01 00:04,011474,80188B6E0,001124,8019E7E70,46555.92,US Dollar,46555.92,US Dollar,Cheque,0
2022/09/01 00:03,011474,80188B6E0,001124,8019E7E70,34723.27,US Dollar,34723.27,US Dollar,Cash,0
2022/09/01 00:18,070,100428660,023833,8019EA1C0,22661.80,US Dollar,22661.80,US Dollar,Cheque,0
2022/09/01 00:19,070,100428660,023833,8019EA1C0,11907.36,US Dollar,11907.36,US Dollar,Credit Card,0
2022/09/01 00:29,023833,8019EA1C0,023833,8019EA1C0,11.99,US Dollar,11.99,US Dollar,Reinvestment,0
2022/09/01 00:22,001686,8019EAB50,001686,8019EAB50,26230.46,US Dollar,26230.46,US Dollar,Reinvestment,0
2022/09/01 00:00,034390,8019EAE70,034390,8019EAE70,367.32,US Dollar,367.32,US Dollar,Reinvestment,0
2022/09/01 00:28,003420,8019EB130,003420,8019EB130,4370.41,US Dollar,4370.41,US Dollar,Reinvestment,0
2022/09/01 00:11,002439,8019E9F30,002439,8019E9F30,8505.88,US Dollar,8505.88,US Dollar,Reinvestment,0
2022/09/01 00:15,01674,8019E9FD0,01674,8019E9FD0,3031.21,US Dollar,3031.21,US Dollar,Reinvestment,0
2022/09/01 00:24,022205,8019EA6B0,022205,8019EA6B0,1484.46,US Dollar,1484.46,US Dollar,Reinvestment,0
2022/09/01 00:08,011405,8019EB630,011405,8019EB630,300.37,US Dollar,300.37,US Dollar,Reinvestment,0
2022/09/01 00:20,011471,8019E9B80,011471,8019E9B80,10.44,US Dollar,10.44,US Dollar,Reinvestment,0
2022/09/01 00:10,011405,8019EB630,011405,8019EB630,3.73,US Dollar,3.73,US Dollar,Reinvestment,0
2022/09/01 00:15,011974,8019EDAF0,011974,8019EDAF0,31.12,US Dollar,31.12,US Dollar,Reinvestment,0
2022/09/01 00:14,01665,8019ED7B0,01665,8019ED7B0,10800.99,US Dollar,10800.99,US Dollar,Reinvestment,0
2022/09/01 00:28,024515,8019EDDE0,024515,8019EDDE0,3269.14,US Dollar,3269.14,US Dollar,Reinvestment,0
2022/09/01 00:27,01420,8019EE5F0,01420,8019EE5F0,25279.22,US Dollar,25279.22,US Dollar,Reinvestment,0
2022/09/01 00:12,014325,8019E96E0,014325,8019E96E0,668549.40,US Dollar,668549.40,US Dollar,Reinvestment,0
2022/09/01 00:02,001068,8019E9870,001068,8019E9870,1279.89,US Dollar,1279.89,US Dollar,Reinvestment,0
2022/09/01 00:28,03693,8019EE190,03693,8019EE190,1407.45,US Dollar,1407.45,US Dollar,Reinvestment,0
2022/09/01 00:08,021550,8019EE9A0,021550,8019EE9A0,5071.25,US Dollar,5071.25,US Dollar,Reinvestment,0
2022/09/01 00:00,021575,8019EEF30,021575,8019EEF30,20.16,US Dollar,20.16,US Dollar,Reinvestment,0
2022/09/01 00:27,01467,8019EFB60,01467,8019EFB60,163.86,US Dollar,163.86,US Dollar,Reinvestment,0
2022/09/01 00:17,011904,8019F0300,011904,8019F0300,38044.32,US Dollar,38044.32,US Dollar,Reinvestment,0
2022/09/01 00:10,00701,8019F0020,00701,8019F0020,5.88,US Dollar,5.88,US Dollar,Reinvestment,0
2022/09/01 00:00,001047,8019F0110,001047,8019F0110,8.60,US Dollar,8.60,US Dollar,Reinvestment,0
2022/09/01 00:27,002991,8019EF820,002991,8019EF820,67.54,US Dollar,67.54,US Dollar,Reinvestment,0
2022/09/01 00:10,002947,8019EF7D0,002454,8019F0C00,9412581.00,US Dollar,9412581.00,US Dollar,Cheque,0
2022/09/01 00:25,002947,8019EF7D0,002947,8019EF7D0,13.43,US Dollar,13.43,US Dollar,Reinvestment,0
2022/09/01 00:00,002991,8019EF820,002991,8019EF820,23.19,US Dollar,23.19,US Dollar,Reinvestment,0
2022/09/01 00:10,002454,8019F0C00,029685,80D3F9110,7.78,US Dollar,7.78,US Dollar,Credit Card,0
2022/09/01 00:16,014325,8019636B0,014325,8019636B0,88388.19,US Dollar,88388.19,US Dollar,Reinvestment,0
2022/09/01 00:13,023885,8019637F0,023885,8019637F0,9942.68,US Dollar,9942.68,US Dollar,Reinvestment,0
2022/09/01 00:10,023402,801963930,023402,801963930,42254.86,US Dollar,42254.86,US Dollar,Reinvestment,0
2022/09/01 00:17,034331,801964330,001244,8019F1580,2555.98,US Dollar,2555.98,US Dollar,Cheque,0
2022/09/01 00:27,022736,8019B41A0,022736,8019B41A0,981.84,US Dollar,981.84,US Dollar,Reinvestment,0
2022/09/01 00:20,010,8019B41F0,010,8019B41F0,6184.67,US Dollar,6184.67,US Dollar,Reinvestment,0
2022/09/01 00:05,032043,8019B7840,032043,8019B7840,9647.46,US Dollar,9647.46,US Dollar,Reinvestment,0
2022/09/01 00:10,032816,8019B7E00,001068,8019E93C0,858.68,US Dollar,858.68,US Dollar,Cheque,0
2022/09/01 00:08,011296,8019B8AE0,011296,8019B8AE0,15688.63,US Dollar,15688.63,US Dollar,Reinvestment,0
2022/09/01 00:13,003051,8019E47F0,003051,8019E47F0,3625.79,US Dollar,3625.79,US Dollar,Reinvestment,0
2022/09/01 00:02,03545,8019E8E90,03545,8019E8E90,5936.75,US Dollar,5936.75,US Dollar,Reinvestment,0
2022/09/01 00:04,002385,8019F1220,002385,8019F1220,41531.95,US Dollar,41531.95,US Dollar,Reinvestment,0
2022/09/01 00:06,003229,8019F1440,003229,8019F1440,3509.06,US Dollar,3509.06,US Dollar,Reinvestment,0
2022/09/01 00:03,001244,8019F1580,001244,8019F1580,4994.86,US Dollar,4994.86,US Dollar,Reinvestment,0
2022/09/01 00:11,014325,8019636B0,014325,8019636B0,8.25,US Dollar,8.25,US Dollar,Reinvestment,0
2022/09/01 00:20,023885,8019637F0,023885,8019637F0,22.25,US Dollar,22.25,US Dollar,Reinvestment,0
2022/09/01 00:20,01467,8019B3330,01467,8019B3330,13.27,US Dollar,13.27,US Dollar,Reinvestment,0
2022/09/01 00:06,010,8019B41F0,010,8019B41F0,16.64,US Dollar,16.64,US Dollar,Reinvestment,0
2022/09/01 00:05,014325,8019B7340,014325,8019B7340,12.96,US Dollar,12.96,US Dollar,Reinvestment,0
2022/09/01 00:17,002824,8019B7F90,002824,8019B7F90,10.80,US Dollar,10.80,US Dollar,Reinvestment,0
2022/09/01 00:12,022345,8019F2B40,022345,8019F2B40,230465.93,US Dollar,230465.93,US Dollar,Reinvestment,0
2022/09/01 00:08,022345,8019F2B40,022345,8019F2B40,3.43,US Dollar,3.43,US Dollar,Reinvestment,0
2022/09/01 00:03,001411,800AF4B70,002439,8019F33B0,10143.88,US Dollar,10143.88,US Dollar,Cheque,0
2022/09/01 00:13,001411,800AF4B70,002439,8019F33B0,8955.33,US Dollar,8955.33,US Dollar,Credit Card,0
2022/09/01 00:05,001411,800AF4B70,002439,8019F33B0,1142.51,US Dollar,1142.51,US Dollar,Cash,0
2022/09/01 00:19,001411,800AF4B70,002439,8019F33B0,365.63,US Dollar,365.63,US Dollar,ACH,0
2022/09/01 00:08,001411,800AF4B70,002439,8019F33B0,1660.39,US Dollar,1660.39,US Dollar,Wire,0
2022/09/01 00:15,002439,8019F33B0,002439,8019F33B0,16.63,US Dollar,16.63,US Dollar,Reinvestment,0
2022/09/01 00:29,001457,8019F3120,001457,8019F3120,38304.16,US Dollar,38304.16,US Dollar,Reinvestment,0
2022/09/01 00:01,001686,8019F35A0,001686,8019F35A0,15271.38,US Dollar,15271.38,US Dollar,Reinvestment,0
2022/09/01 00:00,00908,8019F43C0,00908,8019F43C0,7.67,US Dollar,7.67,US Dollar,Reinvestment,0
2022/09/01 00:07,002053,8011ED550,002053,8011ED550,6125.00,US Dollar,6125.00,US Dollar,Reinvestment,0
2022/09/01 00:07,002053,8011ED550,002053,8011ED550,16.85,US Dollar,16.85,US Dollar,Reinvestment,0
2022/09/01 00:21,023402,8019F4AC0,023402,8019F4AC0,258390.29,US Dollar,258390.29,US Dollar,Reinvestment,0
2022/09/01 00:28,023402,8019F4AC0,023402,8019F4AC0,23.12,US Dollar,23.12,US Dollar,Reinvestment,0
2022/09/01 00:04,001,8001BA930,001411,8019F58F0,2696.39,US Dollar,2696.39,US Dollar,Cash,0
2022/09/01 00:00,001,8001BA930,001411,8019F58F0,3690.43,US Dollar,3690.43,US Dollar,ACH,0
2022/09/01 00:14,002454,8019F5EE0,002454,8019F5EE0,24.75,US Dollar,24.75,US Dollar,Reinvestment,0
2022/09/01 00:19,003698,8019F64C0,003698,8019F64C0,67.57,US Dollar,67.57,US Dollar,Reinvestment,0
2022/09/01 00:07,01292,80191A250,01292,80191A250,5798.49,US Dollar,5798.49,US Dollar,Reinvestment,0
2022/09/01 00:17,001124,801958A30,001124,801958A30,5444.28,US Dollar,5444.28,US Dollar,Reinvestment,0
2022/09/01 00:14,032256,8019593D0,032256,8019593D0,643.33,US Dollar,643.33,US Dollar,Reinvestment,0
2022/09/01 00:05,01420,801959860,01420,801959860,180.62,US Dollar,180.62,US Dollar,Reinvestment,0
2022/09/01 00:10,001124,8019598B0,001124,8019598B0,24903.47,US Dollar,24903.47,US Dollar,Reinvestment,0
2022/09/01 00:03,001412,80195BD90,001412,80195BD90,299.10,US Dollar,299.10,US Dollar,Reinvestment,0
2022/09/01 00:01,034324,80195CCE0,034324,80195CCE0,6279.12,US Dollar,6279.12,US Dollar,Reinvestment,0
2022/09/01 00:17,012,8019F2E50,012,8019F2E50,16934.78,US Dollar,16934.78,US Dollar,Reinvestment,0
2022/09/01 00:08,033457,8019F2EF0,033457,8019F2EF0,23986.36,US Dollar,23986.36,US Dollar,Reinvestment,0
2022/09/01 00:03,01420,8019F56B0,01420,8019F56B0,1785.86,US Dollar,1785.86,US Dollar,Reinvestment,0
2022/09/01 00:25,00513,8019F6760,00513,8019F6760,1128.02,US Dollar,1128.02,US Dollar,Reinvestment,0
2022/09/01 00:04,00701,8019F6940,00701,8019F6940,7467.60,US Dollar,7467.60,US Dollar,Reinvestment,0
2022/09/01 00:27,02843,801959900,028693,80600FF20,31.14,US Dollar,31.14,US Dollar,Credit Card,0
2022/09/01 00:17,012,8019F2E50,012,8019F2E50,22.20,US Dollar,22.20,US Dollar,Reinvestment,0
2022/09/01 00:04,00513,8019F8010,00513,8019F8010,11.66,US Dollar,11.66,US Dollar,Reinvestment,0
2022/09/01 00:26,001068,800E80030,001068,800E80030,16.72,US Dollar,16.72,US Dollar,Reinvestment,0
2022/09/01 00:02,01674,8019F8CB0,01674,8019F8CB0,44558.99,US Dollar,44558.99,US Dollar,Reinvestment,0
2022/09/01 00:15,01688,8018A68D0,01688,8018A68D0,526.23,US Dollar,526.23,US Dollar,Reinvestment,0
2022/09/01 00:13,002824,801914460,002824,801914460,42.00,US Dollar,42.00,US Dollar,Reinvestment,0
2022/09/01 00:01,001068,8018A6490,001068,8018A6490,19.99,US Dollar,19.99,US Dollar,Reinvestment,0
2022/09/01 00:13,003229,8018A7060,003229,8018A7060,14.07,US Dollar,14.07,US Dollar,Reinvestment,0
2022/09/01 00:23,001244,8018A7230,001244,8018A7230,16.37,US Dollar,16.37,US Dollar,Reinvestment,0
2022/09/01 00:00,013264,8019F9DE0,013264,8019F9DE0,552467.21,US Dollar,552467.21,US Dollar,Reinvestment,0
2022/09/01 00:26,003051,8019FB2B0,003051,8019FB2B0,8.07,US Dollar,8.07,US Dollar,Reinvestment,0
2022/09/01 00:28,001457,8019FC2F0,001457,8019FC2F0,26350.09,US Dollar,26350.09,US Dollar,Reinvestment,0
2022/09/01 00:02,001457,8019FC2F0,001457,8019FC2F0,17.76,US Dollar,17.76,US Dollar,Reinvestment,0
2022/09/01 00:24,002053,80156C060,014077,8019FE840,3389.10,US Dollar,3389.10,US Dollar,Cheque,0
2022/09/01 00:23,002053,80156C060,014077,8019FE840,3909.63,US Dollar,3909.63,US Dollar,ACH,0
2022/09/01 00:16,003051,8019FF350,003051,8019FF350,128340.54,US Dollar,128340.54,US Dollar,Reinvestment,0
2022/09/01 00:15,001,8019FFC30,001,8019FFC30,1406.65,US Dollar,1406.65,US Dollar,Reinvestment,0
2022/09/01 00:07,032305,8019FFE60,021174,8019FFDC0,671.46,US Dollar,671.46,US Dollar,Cheque,0
2022/09/01 00:03,01601,801A00D10,01601,801A00D10,13.71,US Dollar,13.71,US Dollar,Reinvestment,0
2022/09/01 00:25,001686,800D3D990,00795,801A01310,6393.43,US Dollar,6393.43,US Dollar,Cheque,0
2022/09/01 00:29,001686,800D3D990,00795,801A01310,1793.03,US Dollar,1793.03,US Dollar,Cash,0
2022/09/01 00:14,003420,801A01270,003420,801A01270,20.16,US Dollar,20.16,US Dollar,Reinvestment,0
2022/09/01 00:26,010,800AF94E0,022164,801A01910,283167.16,US Dollar,283167.16,US Dollar,Cheque,0
2022/09/01 00:05,010,800AF94E0,022164,801A01910,18621.51,US Dollar,18621.51,US Dollar,Credit Card,0
2022/09/01 00:03,010,800AF94E0,022164,801A01910,263324.76,US Dollar,263324.76,US Dollar,Cash,0
2022/09/01 00:13,014077,801A07060,014077,801A07060,43926.54,US Dollar,43926.54,US Dollar,Reinvestment,0
2022/09/01 00:20,01601,801A07780,01601,801A07780,21.39,US Dollar,21.39,US Dollar,Reinvestment,0
2022/09/01 00:01,021258,801A07B10,021258,801A07B10,82634.33,US Dollar,82634.33,US Dollar,Reinvestment,0
2022/09/01 00:07,014433,801A08060,014433,801A08060,35458.47,US Dollar,35458.47,US Dollar,Reinvestment,0
2022/09/01 00:04,01665,801A05D90,01665,801A05D90,89.96,US Dollar,89.96,US Dollar,Reinvestment,0
2022/09/01 00:29,01292,801A072D0,01292,801A072D0,722.94,US Dollar,722.94,US Dollar,Reinvestment,0
2022/09/01 00:20,01665,801A05D90,002991,801A082B0,569354.00,US Dollar,569354.00,US Dollar,ACH,0
2022/09/01 00:17,012381,801A016E0,0111425,804601BE0,7.69,US Dollar,7.69,US Dollar,Credit Card,0
2022/09/01 00:10,002991,801A082B0,003149,80B41C450,9.98,US Dollar,9.98,US Dollar,Credit Card,0
2022/09/01 00:16,033708,801A095C0,033708,801A095C0,22181.30,US Dollar,22181.30,US Dollar,Reinvestment,0
2022/09/01 00:27,01665,801A096B0,01665,801A096B0,849.99,US Dollar,849.99,US Dollar,Reinvestment,0
2022/09/01 00:01,021575,801A09750,021575,801A09750,342.70,US Dollar,342.70,US Dollar,Reinvestment,0
2022/09/01 00:16,021575,801A0A830,021575,801A0A830,2247173.42,US Dollar,2247173.42,US Dollar,Reinvestment,0
2022/09/01 00:01,011471,801A0AFD0,011471,801A0AFD0,349.40,US Dollar,349.40,US Dollar,Reinvestment,0
2022/09/01 00:25,011471,801A0AFD0,011471,801A0AFD0,5.60,US Dollar,5.60,US Dollar,Reinvestment,0
2022/09/01 00:24,013145,801A0B980,013145,801A0B980,483034.47,US Dollar,483034.47,US Dollar,Reinvestment,0
2022/09/01 00:05,00701,801A0BAC0,00701,801A0BAC0,1556.58,US Dollar,1556.58,US Dollar,Reinvestment,0
2022/09/01 00:00,011471,801A0A5D0,011471,801A0A5D0,71749.09,US Dollar,71749.09,US Dollar,Reinvestment,0
2022/09/01 00:27,012719,801A0A3E0,012719,801A0A3E0,256242.87,US Dollar,256242.87,US Dollar,Reinvestment,0
2022/09/01 00:27,031098,801A0C190,031098,801A0C190,6982.75,US Dollar,6982.75,US Dollar,Reinvestment,0
2022/09/01 00:19,011296,8019FC100,011296,8019FC100,11053.46,US Dollar,11053.46,US Dollar,Reinvestment,0
2022/09/01 00:24,01292,8019FCA90,01292,8019FCA90,9594.60,US Dollar,9594.60,US Dollar,Reinvestment,0
2022/09/01 00:24,034402,8019FD140,011296,801A0C9E0,1632.80,US Dollar,1632.80,US Dollar,ACH,0
2022/09/01 00:07,03977,8019FF5A0,03977,8019FF5A0,2252.43,US Dollar,2252.43,US Dollar,Reinvestment,0
2022/09/01 00:27,002991,8019FF6E0,002991,8019FF6E0,3336.96,US Dollar,3336.96,US Dollar,Reinvestment,0
2022/09/01 00:19,03210,8019FF950,03210,8019FF950,345.60,US Dollar,345.60,US Dollar,Reinvestment,0
2022/09/01 00:12,001686,8019FF9A0,001686,8019FF9A0,616.18,US Dollar,616.18,US Dollar,Reinvestment,0
2022/09/01 00:22,034417,801A0D050,034417,801A0D050,10965.23,US Dollar,10965.23,US Dollar,Reinvestment,0
2022/09/01 00:18,003420,801A0D5B0,003420,801A0D5B0,7810.53,US Dollar,7810.53,US Dollar,Reinvestment,0
2022/09/01 00:05,001412,8019FF110,006276,80C81CF90,14.07,US Dollar,14.07,US Dollar,Credit Card,0
2022/09/01 00:10,001047,801A0C4F0,018902,8044CE750,16.40,US Dollar,16.40,US Dollar,Credit Card,0
2022/09/01 00:19,011296,801A0C9E0,011296,801A0C9E0,4.13,US Dollar,4.13,US Dollar,Reinvestment,0
2022/09/01 00:16,012719,801A0CC10,012719,801A0CC10,4.68,US Dollar,4.68,US Dollar,Reinvestment,0
2022/09/01 00:06,012719,801A0EFD0,012719,801A0EFD0,14.51,US Dollar,14.51,US Dollar,Reinvestment,0
2022/09/01 00:15,011405,8014EFB60,021258,801A10290,2417.34,US Dollar,2417.34,US Dollar,Cheque,0
2022/09/01 00:29,011405,8014EFB60,021258,801A10290,988.44,US Dollar,988.44,US Dollar,Cash,0
2022/09/01 00:15,021258,801A10290,021258,801A10290,17.09,US Dollar,17.09,US Dollar,Reinvestment,0
2022/09/01 00:06,022164,801A15AE0,022164,801A15AE0,48310.74,US Dollar,48310.74,US Dollar,Reinvestment,0
2022/09/01 00:17,01688,801A16C60,01688,801A16C60,15.55,US Dollar,15.55,US Dollar,Reinvestment,0
2022/09/01 00:09,001244,801A17D30,001244,801A17D30,2048608.92,US Dollar,2048608.92,US Dollar,Reinvestment,0
2022/09/01 00:10,004242,801A17DD0,004242,801A17DD0,160.46,US Dollar,160.46,US Dollar,Reinvestment,0
2022/09/01 00:09,002053,801A18230,002053,801A18230,11.95,US Dollar,11.95,US Dollar,Reinvestment,0
2022/09/01 00:27,01292,8004C7010,002991,8016AC370,6809.94,US Dollar,6809.94,US Dollar,Cheque,0
2022/09/01 00:19,01292,8004C7010,002991,8016AC370,247.50,US Dollar,247.50,US Dollar,ACH,0
2022/09/01 00:23,002991,8016AC370,002991,8016AC370,7.35,US Dollar,7.35,US Dollar,Reinvestment,0
2022/09/01 00:19,001,801A1A1D0,001,801A1A1D0,95950.81,US Dollar,95950.81,US Dollar,Reinvestment,0
2022/09/01 00:29,011107,801A1AEF0,011107,801A1AEF0,189316.63,US Dollar,189316.63,US Dollar,Reinvestment,0
2022/09/01 00:12,032865,801A1ACB0,032865,801A1ACB0,23394.71,US Dollar,23394.71,US Dollar,Reinvestment,0
2022/09/01 00:22,002952,801A199F0,002952,801A199F0,1287152.39,US Dollar,1287152.39,US Dollar,Reinvestment,0
2022/09/01 00:24,011474,801A19A90,011474,801A19A90,7056.20,US Dollar,7056.20,US Dollar,Reinvestment,0
2022/09/01 00:25,011296,801A19DB0,011296,801A19DB0,5258.71,US Dollar,5258.71,US Dollar,Reinvestment,0
2022/09/01 00:03,001047,801A19AE0,001047,801A19AE0,24.02,US Dollar,24.02,US Dollar,Reinvestment,0
2022/09/01 00:03,01665,801A19C70,01665,801A19C70,18.31,US Dollar,18.31,US Dollar,Reinvestment,0
2022/09/01 00:19,011296,801A19DB0,011296,801A19DB0,7.86,US Dollar,7.86,US Dollar,Reinvestment,0
2022/09/01 00:11,001686,8011146C0,01467,801A1D830,340747.16,US Dollar,340747.16,US Dollar,Cheque,0
2022/09/01 00:07,001686,8011146C0,01467,801A1D830,19384.30,US Dollar,19384.30,US Dollar,Credit Card,0
2022/09/01 00:01,001686,8011146C0,01467,801A1D830,424102.12,US Dollar,424102.12,US Dollar,ACH,0
2022/09/01 00:13,01467,801A1D830,01467,801A1D830,13.91,US Dollar,13.91,US Dollar,Reinvestment,0
2022/09/01 00:02,024515,801A1DCC0,024515,801A1DCC0,894463.36,US Dollar,894463.36,US Dollar,Reinvestment,0
2022/09/01 00:06,024515,801A1DCC0,024515,801A1DCC0,3.66,US Dollar,3.66,US Dollar,Reinvestment,0
2022/09/01 00:28,021550,801A1E400,021550,801A1E400,7.01,US Dollar,7.01,US Dollar,Reinvestment,0
2022/09/01 00:04,011974,801A1E3B0,011974,801A1E3B0,11.01,US Dollar,11.01,US Dollar,Reinvestment,0
2022/09/01 00:28,01729,8011716B0,023833,801A1F8B0,35076.14,US Dollar,35076.14,US Dollar,Cheque,0
2022/09/01 00:18,021611,801A1F810,021611,801A1F810,21.46,US Dollar,21.46,US Dollar,Reinvestment,0
2022/09/01 00:19,022828,801A20680,022828,801A20680,481642.57,US Dollar,481642.57,US Dollar,Reinvestment,0
2022/09/01 00:13,022828,801A20680,022828,801A20680,19.10,US Dollar,19.10,US Dollar,Reinvestment,0
2022/09/01 00:16,001,801A21670,001,801A21670,20423.31,US Dollar,20423.31,US Dollar,Reinvestment,0
2022/09/01 00:16,00513,801A20EE0,00513,801A20EE0,15335485.22,US Dollar,15335485.22,US Dollar,Reinvestment,0
2022/09/01 00:00,01729,801A20FD0,01729,801A20FD0,5221.96,US Dollar,5221.96,US Dollar,Reinvestment,0
2022/09/01 00:27,031140,801A21200,00513,801A20EE0,54.29,US Dollar,54.29,US Dollar,ACH,0
2022/09/01 00:26,034433,801A22020,00513,801A20EE0,0.02,US Dollar,0.02,US Dollar,Cheque,0
2022/09/01 00:07,01729,801A20FD0,01729,801A20FD0,15.73,US Dollar,15.73,US Dollar,Reinvestment,0
2022/09/01 00:05,01729,801A21160,01729,801A21160,23.59,US Dollar,23.59,US Dollar,Reinvestment,0
2022/09/01 00:06,01420,801A21A40,01420,801A21A40,12.95,US Dollar,12.95,US Dollar,Reinvestment,0
2022/09/01 00:29,001412,801A23C40,001412,801A23C40,12618.98,US Dollar,12618.98,US Dollar,Reinvestment,0
